     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
    64    7    0  100.00 100.00     7       7           7    0 0 0 0
    65   35    0   94.29  82.86    33      29          35    0 0 0 0
    66   18    0   94.44  83.33    17      15          18    0 0 0 0
    67   31    0   96.77  96.77    30      30          31    0 0 0 0
    68   35    0   91.43  85.71    32      30          35    0 0 0 0
    69   23    0  100.00 100.00    23      23          23    0 0 0 0
    70    2    0  100.00 100.00     2       2           2    0 0 0 0
    71    3    0  100.00  66.67     3       2           3    0 0 0 0
    72   27    0   74.07  70.37    20      19          27    0 0 0 0
    73   43    0   79.07  72.09    34      31          43    0 0 0 0
    74   17    0   94.12  82.35    16      14          17    0 0 0 0
    75   21    0   85.71  80.95    18      17          21    0 0 0 0
    76   10    0  100.00  70.00    10       7          10    0 0 0 0
    77   22    0   68.18  68.18    15      15          22    0 0 0 0
    78   20    0   70.00  60.00    14      12          20    0 0 0 0
    79   16    0   68.75  68.75    11      11          16    0 0 0 0
    80    7    0  100.00 100.00     7       7           7    0 0 0 0
    81   13    0   84.62  84.62    11      11          13    0 0 0 0
    82   17    0  100.00 100.00    17      17          17    0 0 0 0
    83   15    0   80.00  73.33    12      11          15    0 0 0 0
    84    9    0   88.89  77.78     8       7           9    0 0 0 0
    85   11    0  100.00  90.91    11      10          11    0 0 0 0
    86   23    0  100.00 100.00    23      23          23    0 0 0 0
    87    6    0  100.00 100.00     6       6           6    0 0 0 0
    88   36    0   97.22  88.89    35      32          36    0 0 0 0
    89   11    0   81.82  54.55     9       6          11    0 0 0 0
    90   18    0   83.33  66.67    15      12          18    0 0 0 0
    91    8    0  100.00  87.50     8       7           8    0 0 0 0
    92    6    0   83.33  83.33     5       5           6    0 0 0 0
    93    5    0   80.00  80.00     4       4           5    0 0 0 0
    94   13    0  100.00  92.31    13      12          13    0 0 0 0
    95    7    0  100.00 100.00     7       7           7    0 0 0 0
    96   14    0   92.86  92.86    13      13          14    0 0 0 0
    97   17    0  100.00  94.12    17      16          17    0 0 0 0
    98   16    0  100.00  93.75    16      15          16    0 0 0 0
    99   17    0   94.12  88.24    16      15          17    0 0 0 0
   100    3    0  100.00 100.00     3       3           3    0 0 0 0
   101   13    0   76.92  61.54    10       8          13    0 0 0 0
   102   10    0   90.00  90.00     9       9          10    0 0 0 0
   103    6    0  100.00 100.00     6       6           6    0 0 0 0
   104    6    0   83.33  83.33     5       5           6    0 0 0 0
   105    7    0  100.00  85.71     7       6           7    0 0 0 0
   106   24    0   87.50  87.50    21      21          24    0 0 0 0
   107   15    0   93.33  86.67    14      13          15    0 0 0 0
   108   22    0   95.45  86.36    21      19          22    0 0 0 0
   109   27    0   88.89  77.78    24      21          27    0 0 0 0
   110    6    0  100.00 100.00     6       6           6    0 0 0 0
   111   11    0   90.91  81.82    10       9          11    0 0 0 0
   112    5    0  100.00 100.00     5       5           5    0 0 0 0
   113   12    0  100.00  91.67    12      11          12    0 0 0 0
   114   17    0   88.24  82.35    15      14          17    0 0 0 0
   115   14    0   78.57  78.57    11      11          14    0 0 0 0
   116   14    0  100.00 100.00    14      14          14    0 0 0 0
   117   17    0   88.24  88.24    15      15          17    0 0 0 0
   118   12    0  100.00  91.67    12      11          12    0 0 0 0
   119   28    0   92.86  92.86    26      26          28    0 0 0 0
   120   12    0  100.00  91.67    12      11          12    0 0 0 0
   121   27    0  100.00  96.30    27      26          27    0 0 0 0
   122   25    0   68.00  64.00    17      16          25    0 0 0 0
   123   19    0   89.47  89.47    17      17          19    0 0 0 0
   124    2    0  100.00 100.00     2       2           2    0 0 0 0
   125   14    0  100.00  92.86    14      13          14    0 0 0 0
   126    4    0  100.00 100.00     4       4           4    0 0 0 0
   127   39    0   82.05  74.36    32      29          39    0 0 0 0
   128   16    0   81.25  75.00    13      12          16    0 0 0 0
   129   53    0   86.79  75.47    46      40          53    0 0 0 0
   130   13    0  100.00 100.00    13      13          13    0 0 0 0
   131    3    0  100.00 100.00     3       3           3    0 0 0 0
   132   23    0   82.61  78.26    19      18          23    0 0 0 0
   133   14    0   85.71  78.57    12      11          14    0 0 0 0
   134   30    0   90.00  90.00    27      27          30    0 0 0 0
   135   22    0   90.91  81.82    20      18          22    0 0 0 0
   136   29    0   82.76  82.76    24      24          29    0 0 0 0
   137   33    0   75.76  72.73    25      24          33    0 0 0 0
   138    1    0  100.00 100.00     1       1           1    0 0 0 0
   139   34    0   76.47  73.53    26      25          34    0 0 0 0
   140   30    0   80.00  66.67    24      20          30    0 0 0 0
   141    1    0  100.00 100.00     1       1           1    0 0 0 0
   142   18    0   72.22  55.56    13      10          18    0 0 0 0
   143    8    0  100.00 100.00     8       8           8    0 0 0 0
   144   17    0   76.47  64.71    13      11          17    0 0 0 0
   145   16    0   93.75  87.50    15      14          16    0 0 0 0
   146   22    0   90.91  81.82    20      18          22    0 0 0 0
   147   21    0   90.48  85.71    19      18          21    0 0 0 0
   148   17    0   82.35  76.47    14      13          17    0 0 0 0
   149   13    0   92.31  84.62    12      11          13    0 0 0 0
   150    3    0  100.00 100.00     3       3           3    0 0 0 0
   151   23    0   86.96  86.96    20      20          23    0 0 0 0
   152   27    0   85.19  77.78    23      21          27    0 0 0 0
   153    4    0  100.00 100.00     4       4           4    0 0 0 0
   154   10    0   90.00  70.00     9       7          10    0 0 0 0
   155   16    0   87.50  68.75    14      11          16    0 0 0 0
   156   20    0   70.00  70.00    14      14          20    0 0 0 0
   157   32    0   71.88  65.62    23      21          32    0 0 0 0
   158   13    0   53.85  53.85     7       7          13    0 0 0 0
   159   14    0   57.14  57.14     8       8          14    0 0 0 0
   160    7    0  100.00 100.00     7       7           7    0 0 0 0
   161    5    0   40.00  40.00     2       2           5    0 0 0 0
   162   11    0  100.00  90.91    11      10          11    0 0 0 0
   163   14    0   92.86  92.86    13      13          14    0 0 0 0
   164   24    0   83.33  79.17    20      19          24    0 0 0 0
   165   26    0   92.31  88.46    24      23          26    0 0 0 0
   166   29    0   89.66  86.21    26      25          29    0 0 0 0
   167    8    0  100.00 100.00     8       8           8    0 0 0 0
   168   20    0   65.00  65.00    13      13          20    0 0 0 0
   169   18    0   94.44  88.89    17      16          18    0 0 0 0
   170    8    0  100.00 100.00     8       8           8    0 0 0 0
   171   12    0  100.00 100.00    12      12          12    0 0 0 0
   172   12    0   91.67  91.67    11      11          12    0 0 0 0
   173   41    0   78.05  73.17    32      30          41    0 0 0 0
   174   10    0   80.00  80.00     8       8          10    0 0 0 0
   175    9    0   88.89  88.89     8       8           9    0 0 0 0
   176    9    0   77.78  55.56     7       5           9    0 0 0 0
   177   36    0   77.78  69.44    28      25          36    0 0 0 0
   178   28    0   96.43  89.29    27      25          28    0 0 0 0
   179    9    0  100.00  88.89     9       8           9    0 0 0 0
   180   12    0   91.67  83.33    11      10          12    0 0 0 0
   181   24    0   95.83  87.50    23      21          24    0 0 0 0
   182   30    0   96.67  90.00    29      27          30    0 0 0 0
   183   11    0   72.73  72.73     8       8          11    0 0 0 0
   184   19    0   89.47  78.95    17      15          19    0 0 0 0
   185   28    0   92.86  71.43    26      20          28    0 0 0 0
   186   17    0  100.00 100.00    17      17          17    0 0 0 0
   187   11    0   90.91  90.91    10      10          11    0 0 0 0
   188   37    0   91.89  91.89    34      34          37    0 0 0 0
   189   28    0   82.14  82.14    23      23          28    0 0 0 0
   190   32    0   68.75  65.62    22      21          32    0 0 0 0
   191    3    0  100.00  66.67     3       2           3    0 0 0 0
   192   11    0   90.91  90.91    10      10          11    0 0 0 0
   193   45    0   80.00  68.89    36      31          45    0 0 0 0
   194    7    0  100.00 100.00     7       7           7    0 0 0 0
   195   30    0   93.33  93.33    28      28          30    0 0 0 0
   196   12    0  100.00  83.33    12      10          12    0 0 0 0
   197   11    0  100.00  90.91    11      10          11    0 0 0 0
   198   17    0   94.12  88.24    16      15          17    0 0 0 0
   199   25    0   92.00  84.00    23      21          25    0 0 0 0
   200    2    0  100.00 100.00     2       2           2    0 0 0 0
   201   11    0  100.00 100.00    11      11          11    0 0 0 0
   202   10    0   80.00  80.00     8       8          10    0 0 0 0
   203   26    0  100.00 100.00    26      26          26    0 0 0 0
   204   20    0   95.00  90.00    19      18          20    0 0 0 0
   205   13    0   92.31  92.31    12      12          13    0 0 0 0
   206   14    0  100.00 100.00    14      14          14    0 0 0 0
   207   35    0   88.57  88.57    31      31          35    0 0 0 0
   208    4    0  100.00  75.00     4       3           4    0 0 0 0
   209   17    0   94.12  94.12    16      16          17    0 0 0 0
   210    3    0  100.00 100.00     3       3           3    0 0 0 0
   211   10    0  100.00 100.00    10      10          10    0 0 0 0
   212   19    0   94.74  78.95    18      15          19    0 0 0 0
   213   18    0   83.33  83.33    15      15          18    0 0 0 0
   214   26    0   92.31  80.77    24      21          26    0 0 0 0
   215   27    0   96.30  88.89    26      24          27    0 0 0 0
   216   11    0   81.82  72.73     9       8          11    0 0 0 0
   217   22    0   90.91  90.91    20      20          22    0 0 0 0
   218    5    0  100.00 100.00     5       5           5    0 0 0 0
   219   34    0   79.41  73.53    27      25          34    0 0 0 0
   220    7    0  100.00 100.00     7       7           7    0 0 0 0
   221    7    0   85.71  71.43     6       5           7    0 0 0 0
   222   15    0   93.33  80.00    14      12          15    0 0 0 0
   223   20    0   90.00  90.00    18      18          20    0 0 0 0
   224   26    0   80.77  76.92    21      20          26    0 0 0 0
   225   29    0   96.55  86.21    28      25          29    0 0 0 0
   226    9    0   88.89  88.89     8       8           9    0 0 0 0
   227   18    0  100.00  94.44    18      17          18    0 0 0 0
   228   21    0   80.95  66.67    17      14          21    0 0 0 0
   229   22    0   90.91  72.73    20      16          22    0 0 0 0
   230   14    0  100.00 100.00    14      14          14    0 0 0 0
   231   10    0  100.00 100.00    10      10          10    0 0 0 0
   232   13    0   92.31  92.31    12      12          13    0 0 0 0
   233   49    0   89.80  81.63    44      40          49    0 0 0 0
   234   23    0   95.65  86.96    22      20          23    0 0 0 0
   235   13    0   76.92  76.92    10      10          13    0 0 0 0
   236   10    0   90.00  90.00     9       9          10    0 0 0 0
   237   13    0   92.31  84.62    12      11          13    0 0 0 0
   238   20    0  100.00  95.00    20      19          20    0 0 0 0
   239   16    0   87.50  87.50    14      14          16    0 0 0 0
   240   17    0  100.00 100.00    17      17          17    0 0 0 0
   241   27    0   88.89  85.19    24      23          27    0 0 0 0
   242   27    0   96.30  92.59    26      25          27    0 0 0 0
   243   13    0   61.54  53.85     8       7          13    0 0 0 0
   244   17    0   94.12  88.24    16      15          17    0 0 0 0
   245    8    0  100.00  87.50     8       7           8    0 0 0 0
   246    7    0   85.71  85.71     6       6           7    0 0 0 0
   247   12    0   91.67  91.67    11      11          12    0 0 0 0
   248   18    0  100.00  94.44    18      17          18    0 0 0 0
   249   27    0   92.59  92.59    25      25          27    0 0 0 0
   250   13    0   76.92  76.92    10      10          13    0 0 0 0
   251   13    0   84.62  84.62    11      11          13    0 0 0 0
   252   16    0  100.00  93.75    16      15          16    0 0 0 0
   253   22    0   95.45  90.91    21      20          22    0 0 0 0
   254   16    0   93.75  87.50    15      14          16    0 0 0 0
   255   11    0   90.91  81.82    10       9          11    0 0 0 0
   256   14    0   92.86  92.86    13      13          14    0 0 0 0
   257    2    0  100.00 100.00     2       2           2    0 0 0 0
   258   25    0   76.00  64.00    19      16          25    0 0 0 0
   259   10    0   90.00  80.00     9       8          10    0 0 0 0
   260   14    0   71.43  71.43    10      10          14    0 0 0 0
   261    8    0  100.00  87.50     8       7           8    0 0 0 0
   262    9    0   88.89  88.89     8       8           9    0 0 0 0
   263   24    0   83.33  75.00    20      18          24    0 0 0 0
   264   25    0   80.00  68.00    20      17          25    0 0 0 0
   265   28    0   89.29  85.71    25      24          28    0 0 0 0
   266    2    0  100.00 100.00     2       2           2    0 0 0 0
   267   38    0   92.11  89.47    35      34          38    0 0 0 0
   268   15    0   93.33  93.33    14      14          15    0 0 0 0
   269   26    0   65.38  57.69    17      15          26    0 0 0 0
   270   23    0   95.65  91.30    22      21          23    0 0 0 0
   271   27    0   92.59  88.89    25      24          27    0 0 0 0
   272   15    0   93.33  93.33    14      14          15    0 0 0 0
   273   23    0   86.96  86.96    20      20          23    0 0 0 0
   274   17    0   82.35  82.35    14      14          17    0 0 0 0


  Labeled   attachment score: 3795 / 4550 * 100 = 83.41 %
  Unlabeled attachment score: 4040 / 4550 * 100 = 88.79 %
  Label accuracy score:       4094 / 4550 * 100 = 89.98 %
